Object Id,Average Velocity,Average Delta Altitude,Max Velocity,Average Delta longitude,Average Delta latitude,Average Delta time,longitude traverse,latitude traverse,Altitude Traverse,Time taken
674,4427.24965,20517.6414,4719.452,139448.09,130480.588,43.86067,58980.26,57617.424,145.972,19.38028
675,4528.394531,52476.521,5283.148,150010.816,149553.832,51.00084,91080.413,91895.386,718.598,31.62056
676,4697.395714,22599.4522,5026.433,149762.168,162991.028,52.02086,58634.064,71097.144,1347.5332,20.4003
677,4707.495696,27756.5152,5072.751,132892.01,139170.248,42.84065,74318.49,68109.134,1.441,22.44035
678,4575.03575,28867.603,4995.46,146519.994,139781.164,45.90072,72147.702,71631.642,605.331,23.46037
679,4554.32304,32031.2357,5038.046,151520.57,140391.368,47.94076,79378.315,68779.664,1829.8447,24.48039
680,4800.346357,41599.3187,5344.104,165364.172,157545.66,52.02085,85975.516,88744.325,337.154,27.54046
681,4738.493778,37185.324,5266.166,165547.25,175630.638,54.0609,79579.73,86893.534,1252.008,26.52044
682,4628.23219,23041.2585,4970.137,141872.688,152798.078,46.92074,62279.989,65913.719,1734.9525,20.4003
683,4493.525,44431.9795,5117.28,145918.962,149218.428,48.96079,83623.076,83314.934,542.877,28.56049
684,5066.730524,22416.485,5354.455,153694.14,154487.196,48.96079,70148.075,71224.528,321.249,20.4003
685,4615.643207,43056.9987,5238.021,155785.392,157979.046,48.96079,85590.761,86662.518,1342.5507,28.56049
686,4699.427586,44125.3647,5287.321,172428.86,175686.422,57.12098,86847.575,89048.281,7.553,28.56049
687,4795.241719,52447.674,5507.875,179582.636,192019.772,60.18105,92797.053,102965.556,489.235,31.62056
688,4679.165219,52958.992,5425.46,182026.126,203736.888,63.24112,89194.778,100809.744,1405.666,31.62056
689,4492.554318,25421.217,4853.006,151222.704,168522.99,53.04088,62017.407,67698.745,664.377,21.42032
690,4663.200696,27142.5721,5060.608,139372.232,130726.736,43.86067,77338.921,63011.648,1482.6591,22.44035
691,4440.164421,19026.0181,4721.872,130789.206,120717.798,40.8006,53447.388,57716.429,1117.72,18.36025
692,4419.265379,44007.8574,5070.623,136758.838,138173.048,46.92074,83285.639,80366.054,1535.0214,28.56049
693,4749.879321,41251.0876,5314.868,171271.02,164840.878,56.10095,88042.87,84556.589,1256.2882,27.54046
694,4450.128263,18961.86458,4747.534,145971.788,138095.89,45.90071,57884.969,53524.545,1852.21138,18.36025
695,4977.421043,28335.02324,5359.016,134085.546,128740.488,40.8006,76234.633,75244.849,1883.98286,22.44035
696,4918.588152,57784.34786,5660.063,182146.162,176627.952,55.08093,105888.766,101401.481,576.216,32.64058
697,5074.497,60039.5444,5850.974,216418.33,211535.49,66.30118,110538.915,110107.945,1396.0194,33.6606
698,4541.976053,19029.8114,4799.325,168903.158,165657.986,52.02085,58371.884,55583.008,278.774,18.36025
699,4680.271815,37155.3914,5208.888,134201.644,143620.162,44.88069,75814.227,88040.651,998.7214,26.52044
700,4553.048091,56958.8477,5366.394,169340.612,183370.686,59.16102,93512.581,95306.018,1675.7853,32.64058
701,4633.916667,23486.3671,4958.803,151000.32,165591.904,53.04088,57491.6,70299.487,949.6258,20.4003
702,4794.726368,18515.0625,5059.923,114229.878,134125.112,38.76055,56737.659,63804.621,1284.4977,18.36025
703,4667.225714,41177.3879,5250.973,140858.09,148879.754,45.90071,84092.89,85093.547,1734.7602,27.54046
704,5036.639222,38705.7312,5515.653,174260.972,173354.08,54.0609,90237.601,88238.29,218.528,26.52044
705,4602.936258,49175.454,5306.244,178669.648,181527.926,57.12097,88430.194,93274.248,922.586,30.60053
706,4652.985522,27275.1034,5054.352,152430.662,169446.318,53.04088,63980.246,76222.954,1633.4754,22.44035
707,4626.441133,47572.0284,5289.241,153555.286,164548.866,52.02086,89549.778,88301.103,1216.646,29.58051
708,4696.451474,18881.9064,4962.241,151364.4,144439.828,47.94076,61864.395,56119.914,1061.2944,18.36025
709,4594.022111,37935.8074,5116.759,147556.71,130953.206,44.88069,85682.22,74815.603,265.935,26.52044
710,4782.947682,24312.9866,5143.282,158972.098,140284.386,47.94076,73285.254,65502.193,1672.6306,21.42032
711,4322.717211,19285.37551,4626.295,127423.398,119509.508,39.78057,54083.294,53986.279,1757.96191,18.36025
712,4516.273105,19462.51991,4782.109,112406.832,108834.558,36.7205,58365.616,54878.189,601.068,18.36025
713,4605.737214,40427.174,5179.938,137685.82,142005.898,45.90071,79345.58,87106.009,912.53,27.54046
714,4684.5285,20516.846,4973.299,136018.18,153999.366,46.92074,56610.565,66878.898,792.227,19.38028
715,4703.606591,24828.235,5045.447,123408.034,136501.334,40.8006,66849.237,69640.117,416.435,21.42032
716,4743.77924,31818.608,5192.885,144378.416,147625.002,45.90071,77493.558,77985.901,1005.233,24.48039
717,4572.35175,40778.9652,5158.223,159349.31,161343.474,52.02085,81874.32,83351.717,1296.8462,27.54046
718,4722.981964,41048.9522,5287.591,171141.208,165411.58,55.08092,89272.134,82093.87,1088.526,27.54046
719,5066.233323,50308.7,5699.675,187613.276,187118.218,58.14099,98337.493,105008.209,307.669,30.60053
720,4624.340481,37314.9418,5161.558,175382.096,189834.188,57.12097,77046.883,84836.744,1131.8198,26.52044
721,4395.889111,16834.2618,4631.372,127213.136,138918.654,43.86067,50195.353,54079.122,126.797,17.34023
722,4795.597143,21883.056,5094.852,113453.574,123992.012,37.74053,63215.347,69897.506,125.381,20.4003
723,4478.083,39877.47,5055.304,145809.098,148521.36,47.94076,82619.194,78625.32,338.244,27.54046
724,4741.690259,37253.1955,5278.542,168921.054,158963.7,54.0609,86317.237,80326.555,1729.0085,26.52044
725,4414.997267,47574.9045,5108.991,170730.984,164236.686,56.10095,84350.072,83887.228,1347.456,29.58051
726,4441.374667,30106.304,4874.115,154577.746,152690.426,53.04088,70266.708,68826.088,530.024,23.46037
727,4766.370586,43344.236,5352.919,167843.034,149236.662,52.02086,97580.107,80404.156,430.183,28.56049
728,4607.75887,26863.197,4983.474,172824.418,143898.468,51.00084,75261.614,63489.374,143.29,22.44035
729,4983.124,39917.169,5505.688,161367.078,159473.938,49.98081,86059.294,95988.449,310.667,27.54046
730,4586.590429,22154.71811,4933.434,150675.614,158310.396,47.94076,64651.232,62320.353,1828.86811,20.4003
731,4953.252758,57784.42111,5679.805,175269.412,160426.442,53.04088,110628.131,98081.821,21.193,32.64058
732,4941.328,28853.284,5335.362,187115.616,178065.206,56.10095,76455.568,80036.013,757.363,23.46037
733,5182.638094,53007.6952,5856.159,183902.62,187375.598,55.08093,107446.1,107309.539,1146.6312,31.62056
734,4269.395167,29940.1058,4729.716,173913.044,173882.376,55.08093,66467.947,66581.763,1140.0856,23.46037
735,4921.508269,35385.6006,5378.463,145999.032,154749.066,48.96079,79594.631,88170.673,297.309,25.50042
736,4838.942545,24289.609,5166,149264.538,159407.154,46.92074,69598.984,71179.457,226.17,21.42032
737,4486.761842,17736.515,4747.868,123601.082,129541.062,39.78057,54015.161,58405.091,234.173,18.36025
738,4942.613182,55948.453,5676.382,152239.228,168348.784,51.00083,98229.389,109984.487,334.983,32.64058
739,4907.736867,46247.695,5520.464,187800.584,210666.228,62.22109,89603.457,100628.864,526.375,29.58051
740,4425.371952,22414.486,4759.661,147023.11,165189.066,49.98081,57370.775,64583.543,718.716,20.4003
741,4852.75364,32002.1419,5306.369,134129.158,147136.072,44.88069,76758.234,82575.646,1708.5359,24.48039
742,4420.16508,33207.6839,4896.095,150994.656,151903.794,48.96078,74267.878,69271.617,834.164,24.48039
743,5004.704818,56693.8926,5749.742,179005.398,176186.614,57.12097,104716.609,106924.567,1537.3236,32.64058
744,4923.09905,21222.8174,5212.577,169094.224,173153.458,52.02086,64381.832,66263.814,1492.1298,19.38028
745,4670.103895,19212.0328,4917.707,121492.876,126480.186,37.74053,57148.138,60237.318,63.298,18.36025
746,4720.1014,19775.13,4993.319,121933.3,120339.14,37.74053,64774.4,60065.86,69.316,19.38028
747,4986.515034,42826.6855,5559.049,158545.264,154688.944,47.94077,93723.857,94590.117,951.8365,28.56049
748,4592.050391,27255.1183,4996.688,161129.408,165784.056,51.00084,67433.144,71226.508,1551.7698,22.44035
749,4398.058967,47599.8573,5091.467,150978.026,155120.94,52.02086,83563.458,83905.83,1327.3125,29.58051
750,4737.825094,53608.8145,5466.263,174572.546,185811.43,61.20107,90982.603,101933.83,906.894,31.62056
751,4623.553042,29635.417,5028.856,157521.288,180439.612,55.08093,66534.404,78453.546,20.081,23.46037
752,5003.540258,49120.839,5651.661,167459.632,178001.174,54.0609,100965.196,99568.647,706.921,30.60053
753,4486.9374,20372.49,4786.505,157191.048,161516.854,49.98081,56217.374,61944.087,731.781,19.38028
754,4537.2884,32131.436,5000.089,127855.522,138133.192,43.86067,71666.916,76193.251,752.277,24.48039
755,4310.121571,22615.919,4648.627,131641.256,134996.636,44.88069,59900.118,58790.253,531.353,20.4003
756,4466.410682,24427.4432,4831.55,122698.744,124933.626,41.82062,62799.697,66166.973,788.3792,21.42032
757,4535.069556,16711.1812,4769.959,114217.104,122474.652,38.76055,51423.937,56328.821,489.223,17.34023
758,4889.392063,52807.4319,5603.937,148221.224,160047.274,48.96079,96799.152,103678.282,1384.8879,31.62056
759,4666.123939,57326.2329,5453.658,193864.3,201197.978,64.26114,97056.155,97527.889,1243.003,32.64058
760,4634.9607,47216.10311,5308.295,186628.818,186210.064,62.22109,89545.549,88686.167,1927.57211,29.58051
761,4561.928913,28357.96361,4970.52,156067.846,159766.104,52.02086,66560.733,71072.417,1620.3195,22.44035
762,4788.362053,19170.3312,5056.325,124854.012,133280.21,40.8006,58293.756,62219.56,1401.2157,18.36025
763,4546.46825,41230.2277,5111.848,141283.388,143356.81,45.90071,83017.054,81132.01,33.074,27.54046
764,4884.135964,39886.731,5427.601,176351.314,165771.528,55.08092,93356.252,84646.274,767.684,27.54046
765,4528.200083,29568.619,4957.504,160354.25,159582.006,51.00083,66976.85,74938.358,832.321,23.46037
766,4972.380906,53196.646,5663.859,173732.26,172606.378,55.08093,106754.55,97663.574,589.083,31.62056
767,5021.61175,40342.0746,5553.146,199675.248,188652.692,59.16102,92936.909,90956.436,981.2446,27.54046
768,4411.494364,25103.5524,4798.513,153995.53,157049.732,48.96078,61043.81,66108.926,1590.2038,21.42032
769,5060.301786,41341.3171,5599.775,152603.656,160048.828,48.96078,91538.218,93938.089,1604.5963,27.54046
770,4445.6484,21359.4164,4754.937,148575.926,153964.46,46.92074,57045.258,60037.28,1051.5691,19.38028
771,4674.205484,50143.7566,5379.593,145918.22,156158.054,49.98081,88863.555,96115.082,1651.1765,30.60053
772,5037.752742,50790.8985,5689.553,187479.812,199496.468,61.20106,98613.096,103454.344,1123.687,30.60053
773,4975.834407,38145.607,5474.02,190248.794,187776.83,57.12097,91659.762,84256.51,820.98,26.52044
774,4670.186696,27036.891,5039.516,160073.18,157118.754,48.96079,68416.495,72838.527,158.668,22.44035
775,4860.565,28908.7741,5265.246,147498.658,147405.584,45.90072,79071.184,74587.237,981.5571,23.46037
776,4312.743217,27469.6361,4710.438,143811.424,139259.2,45.90072,64708.837,64693.58,46.939,22.44035
777,5005.454483,42813.529,5570.242,158268.526,160220.864,51.00084,93612.083,95509.547,526.83,28.56049
778,4388.488579,18280.8047,4680.949,148204.34,150788.344,46.92074,54546.505,55298.927,1455.3077,18.36025
779,4304.541808,35487.7277,4828.308,126990.156,127248.132,43.86067,72435.943,71908.021,695.058,25.50042
780,4879.583346,34847.122,5348.741,156357.248,154340.734,51.00084,83921.799,82456.437,731.557,25.50042
781,4366.350842,18507.899,4635.889,141589.274,133953.518,43.86067,57661.917,51429.319,378.957,18.36025
782,4532.758304,26907.853,4927.652,128750.61,116874.464,40.8006,71138.095,65492.527,861.644,22.44035
783,4262.919522,27227.741,4667.59,134917.696,129457.796,44.8807,63748.903,63983.628,257.708,22.44035
784,4562.202087,26740.816,4948.405,132103.01,133344.876,44.8807,68351.045,69375.933,564.81,22.44035
785,4383.926944,16266.898,4626.835,117616.572,124006.576,39.78058,49252.851,54649.038,499.373,17.34023
786,4811.570545,24497.883,5142.743,115675.146,127965.524,38.76055,66473.548,73284.627,251.016,21.42032
787,4464.796095,22105.018,4786.08,125571.854,137505.322,41.82062,59047.412,64203.271,252.914,20.4003
788,4539.615871,49491.589,5245.757,147225.93,154759.308,51.00083,88198.01,90569.834,624.465,30.60053
789,5138.799063,53041.2987,5821.658,196532.622,194820.412,62.22109,108331.931,104272.656,1374.0137,31.62056
790,4834.173966,43979.3457,5419.752,207813.152,185604.446,60.18105,99513.676,81317.703,650.257,28.56049
791,4778.405567,46431.7369,5427.511,190395.954,175151.436,58.141,90866.812,93827.788,1621.3929,29.58051
792,4284.289368,19130.1639,4556.097,143415.806,148357.032,47.94076,52551.068,54491.681,263.235,18.36025
793,4795.910781,52814.919,5523.884,149980.118,153036.138,49.98081,97429.344,98617.904,1299.53,31.62056
794,5107.732121,57125.1694,5842.158,209166.516,203615.142,64.26114,111730.973,104971.421,1701.4844,32.64058
795,4695.528333,57551.7884,5465.134,203617.596,208811.636,65.28116,91880.878,103835.318,400.743,32.64058
796,4543.986,34476.5215,5054.291,169176.526,180126.19,58.141,77300.943,76251.935,1272.9995,25.50042
797,4479.86419,23097.9223,4827.832,136666.792,140498.464,45.90072,59383.356,64311.867,1522.5988,20.4003
798,4595.414931,44179.8239,5216.667,143613.458,151462.29,48.96079,84240.654,87115.865,1163.0711,28.56049
799,4745.985947,18924.8821,4995.611,145197.228,145609.708,46.92074,60927.939,58504.584,418.121,18.36025
800,4589.125759,43277.984,5198.874,140996.208,149199.802,46.92074,80067.579,90711.516,554.655,28.56049
801,4507.099783,26872.487,4890.403,147159.234,159488.448,51.00084,67088.007,68797.404,128.439,22.44035
802,4951.122857,21928.408,5240.672,138361.262,135388.148,42.84065,71277.131,66570.734,90.668,20.4003
803,4630.647414,42834.615,5241.974,154938.026,155770.146,48.96079,83648.743,89179.878,762.409,28.56049
804,4637.870143,22651.3083,4963.949,146380.066,154891.778,48.96079,62766.778,65746.534,1018.4143,20.4003
805,4627.972158,18767.5803,4883.99,123381.352,121397.184,38.76055,60595.376,55592.557,430.763,18.36025
806,4680.543818,24516.467,5028.045,127589.876,124354.814,39.78057,66988.478,68786.652,700.783,21.42032
807,4746.09181,22418.574,5045.204,127330.178,139818.874,41.82062,60307.554,71052.262,25.001,20.4003
808,4958.773462,34164.26257,5440.43,144260.674,156435.432,45.90072,83997.047,85378.886,1846.29457,25.50042
809,4881.665684,19505.84257,5119.981,146523.066,145924.918,43.86067,62502.733,60569.214,192.694,18.36025
810,4600.585391,26534.547,4987.179,128521.294,133460.002,40.8006,66009.767,72829.931,727.446,22.44035
811,4663.002083,29727.5826,5091.225,145703.204,139353.962,45.90072,79702.647,66549.461,1342.7276,23.46037
812,4522.68095,20940.5456,4839.947,135395.454,129914.206,42.84065,55709.082,63348.198,1648.709,19.38028
813,4830.105276,44550.054,5408.251,146500.756,154131.268,47.94077,90775.243,90793.454,243.756,28.56049
814,4550.424278,16004.533,4783.043,149551.562,139874.406,45.90072,58768.896,49047.323,420.528,17.34023
815,4591.457167,16064.315,4814.464,110822.582,106050.926,34.68046,52104.856,57072.978,71.278,17.34023
816,4906.973469,52584.858,5623.237,155892.464,154667.418,48.96079,103769.192,97577.294,1600.399,31.62056
817,4855.702182,25606.8105,5195.525,172180.564,170374.682,53.04088,68443.767,72799.301,910.2015,21.42032
818,4824.918654,35013.7075,5302.788,144174.722,160935.826,46.92074,75689.051,88141.428,921.102,25.50042
819,4517.431313,53289.4,5264.481,169325.75,176882.094,57.12098,93652.94,88720.257,250.102,31.62056
820,4960.3911,19919.562,5221.537,160305.638,153758.846,51.00084,66682.699,65036.763,102.583,19.38028
821,4781.372947,17752.255,5033.977,127824.624,124318.542,37.74053,61126.587,59261.026,646.197,18.36025
822,4886.526724,43430.59296,5486.327,156983.494,147208.34,46.92074,95832.392,87992.4,1811.72896,28.56049
823,4821.530967,47746.15896,5442.491,179222.234,190327.138,58.141,83378.422,102331.024,434.028,29.58051
824,4400.703071,40172.5194,5001.455,163086.4,180731.816,57.12097,79682.88,78349.968,1017.0044,27.54046
825,4824.059379,43775.7034,5403.691,171970.802,167349.15,56.10095,92307.731,88968.03,405.832,28.56049
826,4524.242905,22169.9367,4866.128,158470.834,147592.464,48.96079,66203.662,58702.637,1390.3897,20.4003
827,4963.468971,60782.7258,5761.165,166924.498,172501.182,54.0609,100694.699,113785.721,1706.8441,33.6606
828,4915.145704,38639.4409,5428.986,186451.638,201660.502,60.18104,85744.544,87899.516,1445.2718,26.52044
829,4815.109935,50485.6837,5485.347,174812.534,190130.172,57.12097,89095.372,102199.021,787.4439,30.60053
830,4702.282696,27236.8221,5083.669,158132.608,175482.212,53.04088,69050.094,73272.741,857.0562,22.44035
831,4605.043444,37944.9412,5131.773,150955.856,152666.606,48.96079,81894.078,79393.268,517.522,26.52044
832,4855.24031,43115.13,5432.395,165824.278,177591.014,55.08093,83895.009,98198.057,334.939,28.56049
833,4939.944375,52664.229,5630.837,194036.114,190235.718,60.18105,110164.217,92077.639,336.874,31.62056
834,4822.843097,49441.80344,5512.65,207336.71,187037.796,62.22109,97170.8,94907.063,1863.16144,30.60053
835,4818.247435,28294.92844,5185.692,169661.186,168612.496,53.04088,72509.198,73721.798,502.616,22.44035
836,4671.6747,46452.529,5323.263,168892.744,156807.17,52.02086,96350.947,83066.665,942.789,29.58051
837,4682.912485,56722.74,5447.752,190702.202,183971.43,62.22109,94387.456,100944.94,194.002,32.64058
838,4932.921962,34202.088,5400.449,174891.542,188709.566,58.141,80505.196,87749.448,891.322,25.50042
839,4937.8187,46728.978,5551.862,179126.582,180951.164,55.08093,98606.836,93215.582,776.775,29.58051
840,4255.545,18448.326,4526.56,152508.568,145645.514,47.94076,53900.414,52372.852,153.305,18.36025
841,4749.769864,24150.69,5082.267,123651.442,120546.496,39.78057,69743.401,68225.318,206.509,21.42032
842,4636.201344,52642.8008,5384.66,168969.34,157034.2,53.04088,99182.31,88792.035,1332.7838,31.62056
843,4652.535909,25443.9098,5005.44,167746.938,155074.676,53.04088,68589.474,66293.173,863.775,21.42032
844,4732.979957,27196.751,5103.388,142063.87,136183.88,43.86067,73482.275,69880.3,342.388,22.44035
845,4929.489519,37127.186,5426.776,159720.782,157906.858,48.96079,86234.326,87992.704,660.693,26.52044
846,4731.219875,52994.69,5447.219,180274.862,186734.24,58.141,94058.156,98788.735,213.355,31.62056
847,4677.028889,16006.0648,4915.101,148120.808,156185.756,48.96079,54035.089,57358.198,959.6418,17.34023
848,4917.47825,53392.4658,5606.908,153561.71,159702.778,48.96079,99557.365,102382.769,105.751,31.62056
849,4699.77755,19831.369,4977.042,159362.552,166858.258,51.00084,59782.761,64479.864,288.733,19.38028
850,4623.308053,18031.5607,4906.364,112604.87,127372.698,37.74053,52842.32,62873.114,1678.1667,18.36025
851,4938.911871,50848.6947,5587.29,159147.01,153431.998,48.96078,106287.235,90616.874,309.073,30.60053
852,4750.451,37332.85,5268.56,195599.386,168101.494,57.12097,89315.543,77370.127,833.561,26.52044
853,4649.863136,24922.0641,5011.429,152482.638,148677.72,47.94076,63134.564,71422.3,1267.3371,21.42032
854,4840.983579,18936.7021,5110.695,125739.574,130718.7,39.78057,62667.647,59264.835,1621.999,18.36025
